website,date of discovery or report,city,STATE,source,reported phenomenon other than swastika,reported phenomenon other than swastika 2,reported phenomenon other than swastika 3,accompanying text,accompanying visual signs,Nazi Reference,media,locations,site of documented incident,structure,url_to_jpg,target,target,Trump Supporter,culprit, ,notes,Actor 1,Move 1,"Actor 1
Move 1",Actor 2,Move 2,"Actor 2
Move 2",Actor 3,Move 3,"Actor 3
Move 3",Actor 4,Move 4,"Actor 4
Move 4",Number of Moves,Classification of Incident,reported phenomenon broad classification,combined moves,combined actors,combined targets,Trump Mention,Police Involvement,Police Move,Religious Leader Involvement,Letters/Statements Issued,Clean Up/Cover Up,Clean Up/Cover Up Actor,suspension/denial of access to space,Other Move,Other Actor,Policy/Committee/System Created,Gathering/Protest/Vigil/Demonstration Held,Victim Support,Support Metagenre,Silence Metagenre
https://www.nbclosangeles.com/news/black-panther-mural-nazi-swastika-defaced-los-angeles-black-leaders/150345/,11/29/2018,Los Angeles,CA,Local News,vandalism,graffiti,,,,no,paint,downtown,public space,mural,,Black American Community,,FALSE,,"Enkone worked quickly after news came of the vandlism, and the mural was restored by Thursday afternoon. A special anti-graffiti coating allowed clean-up crews to wipe the hate-symbols away. Enkone then did some touch-up work, restoring the details of the characters' faces.

The graffiti also garnered reaction from local leaders. 

""When people think of racism like this, they think about some far-off time in some far-off land. But this is today, in South Los Angeles, on Crenshaw. These are swastikas on Black faces. An attack on one of us is an attack on all of us,"" Congressmember Karen Bass tweeted.

""This is yet another example of dangerous, racist sentiment and actions that are beginning to characterize this period of time, and we are not immune to it in Los Angeles,"" said Los Angeles City Councilmember Marqueece Harris-Dawson. ""We fill find you and we will prosecute you,"" said LAPD Capt. Alex Baez.","swastika tagged Black Panther historical mural that depicts Martin Luther King Jr., Malcolm X and others ",homeowner/car owner,clean up/cover up,"homeowner/car owner
clean up/cover up",police/sheriff,other,"police/sheriff
other",mayor/council member,letters/statements,"mayor/council member
letters/statements",representative/senator,letters/statements,"representative/senator
letters/statements",4,Vandalism,vandalism,"clean up/cover up, other, letters/statements, letters/statements","homeowner/car owner, police/sheriff, mayor/council member, representative/senator",Black American Community,FALSE,TRUE,other,FALSE,TRUE,TRUE,homeowner/car owner,FALSE,TRUE,police/sheriff,FALSE,FALSE,FALSE,FALSE,TRUE
https://patch.com/new-jersey/summit/swastikas-found-summit-middle-school,11/29/2018,Summit,NJ,Aggregate Community News Platform,offensive-drawings,,,,,no,unidentified,middle school,K-12,bathroom,,,,FALSE,,"""Hundreds of signs were hung on the walls and lockers at LCJSMS today stating simply that hate has no place in Summit,"" Chang said. ""I am impressed by the sense of unity and the positive response of the LCJSMS staff and students. I am confident that the students and staff at Summit High School will also unite to stand against this type of behavior."" See: https://www.tapinto.net/towns/summit/sections/education/articles/as-community-rallies-against-hate-swastikas-appear-at-summit-high-school According to Chang, all students at the middle school were addressed, and were informed that hatred will not be tolerated or accepted at the school.

""The Summit Police were contacted, and have been informed about all incidents. A police and school-wide investigation is ongoing,"" Chang said. ""We appreciate our partnership with the Summit Police Department, and are hopeful that we will be able to identify the student or students who are responsible for this.""

Chang said disciplinary action will be taken against anyone involved. Chang also apologized for not informing the public earlier. ""We are looking at our communication protocols moving forward. Please rest assured parents will be contacted at the most appropriate time should any similar incidents occur,"" Chang said.

Chang noted that in light of recent tragic acts of racism and antiSemitism across the country, it is important that the district address the problem head-on, and ensure that our students know that drawings like this on a bathroom wall have serious implications and will be met with serious consequences.

""We encourage all Summit school families to engage with their children and neighbors in conversations about ending hatred and bigotry,"" Chang said. ""As a Holocaust educator, I understand the impact these incidents have on individuals and communities, and I am disgusted by the hate and intolerance demonstrated by these acts.""

Chang said the staff will continue to work with the Summit Police Department, guidance
counselors, and staff to create an environment that is accepting of all students.

""We will continue to enhance our role in delivering those positive messages to the students and staff of the Summit Public Schools,"" Chang said.",,school administration,letters/statements,"school administration
letters/statements",school administration,policy/committee/system creation,"school administration
policy/committee/system creation",police/sheriff,other,"police/sheriff
other",,,"
",3,Other,other,"letters/statements, policy/committee/system creation, other","school administration, school administration, police/sheriff",,FALSE,TRUE,other,FALSE,TRUE,FALSE,None,FALSE,TRUE,police/sheriff,TRUE,FALSE,FALSE,TRUE,TRUE
https://www.nj.com/news/2018/11/hateful-graffiti-swastikas-found-at-2-nj-middle-schools-just-miles-apart.html,11/29/2018,Westfield,NJ,Local News,hateful-graffiti,messages-of-hate,,,,no,unidentified,middle school,K-12,unknown,,,,FALSE,,"“We take this act very seriously and are working with this student, their family, and the Westfield Police Department to ensure that this student understands the significance of their behavior,” he said. The school planned to hold meetings Friday with each grade to denounce the graffiti and restate “behavior expectations,” Bolton said in the note. A district spokesperson did not immediately return additional requests for comment. A Westfield Police Department spokesman was not immediately available to provide details on the incident. “Acts of hate of any kind in the Summit Public Schools will not be tolerated,” June Chang, the district’s superintendent, said in a statement. ""We take pride in our continual efforts to make the Summit Public Schools a safe and welcoming place for all of our students and staff. We value our diversity, and are serious about promoting kindness, acceptance, and understanding within our community.”","See this article: https://hiseye.org/4657/his-eye/news/trending-hate-crimes-in-new-jersey-schools/. Says this swastika incident targeted religious, LGBTQ+ and racial groups. ",police/sheriff,other,"police/sheriff
other",school administration,letters/statements,"school administration
letters/statements",school administration,letters/statements,"school administration
letters/statements",,,"
",3,Graffiti,graffiti,"other, letters/statements, letters/statements","police/sheriff, school administration, school administration",,FALSE,TRUE,other,FALSE,TRUE,FALSE,None,FALSE,TRUE,police/sheriff,FALSE,FALSE,FALSE,FALSE,TRUE
https://dailyvoice.com/new-jersey/pascackvalley/police-fire/swastikas-racist-graffiti-spread-from-pascack-valley-hs-to-hills/745334/,11/30/2018,Montvale,NJ,Local News,none,,,,,no,unidentified,high school,K-12,bathroom,,Black American Community,,FALSE,,"“Let me be perfectly clear: A person who marks anything with swastikas or racial slurs is not demonstrating freedom of speech – they are committing both hate and bias crimes,” the superintendent Gunderson wrote. That means an arrest and adult criminal charges against anyone 18 or older or delinquency complaints against juveniles -- as well as district penalties, he warned.

At the same time, Gundersen said district officials have been in conference with the Anti-Defamation League and the Pascack Valley Clergy Council.

“Our goal in working with both of these organizations is to educate the community on the importance of respecting and embracing our differences,"" the superintendent said.  Students there invited local religious leaders and representatives from Valley Chabad, Temple Beth-Orr and the Jewish Federation Northern New Jersey to a rally against hate that featured a video of Holocaust survivors, a walkout to the football stadium and a choir singing John Lennon's ""Imagine.""

""One message resonated in all the speeches and comments made by the students: The swastikas and other hateful-messages recently found are not indicative of the student body as a whole,"" state Assemblywoman Holly Schepisi.",racial slur present,school administration,letters/statements,"school administration
letters/statements",school administration,policy/committee/system creation,"school administration
policy/committee/system creation",student group,gathering/protest/vigil/demonstration,"student group
gathering/protest/vigil/demonstration",police/sheriff,other,"police/sheriff
other",4,Other,none,"letters/statements, policy/committee/system creation, gathering/protest/vigil/demonstration, other","school administration, school administration, student group, police/sheriff",Black American Community,FALSE,TRUE,other,FALSE,TRUE,FALSE,None,FALSE,TRUE,police/sheriff,TRUE,TRUE,FALSE,TRUE,TRUE
https://www.tapinto.net/towns/summit/sections/education/articles/as-community-rallies-against-hate-swastikas-appear-at-summit-high-school,11/30/2018,Summit,NJ,Aggregate Community News Platform,hate-filled graffiti,,,,,no,metal,high school,K-12,bathroom,,,,FALSE,,"Like the incident at LCJSMS, Grimaldi notes in her e-mail that the incident has been referred to the Summit Police Department. Summit Mayor Nora Radest has weighed in with a statement that reads: “The recent drawings of swastikas and other offensive drawings found in the Summit Middle and High School are inexcusable. The immature and ignorant behavior is deplorable and will be addressed. I am confident that the school district, working in partnership with the Summit Police Department, will identify the individuals responsible for this activity. Most importantly, this terrible incident needs to serve as an opportunity for families and our schools to discuss the history of hate-symbols and how they will not be tolerated in Summit.

I firmly believe that this incident does not define us as a community; we are compassionate and respectful. We support one another and we must continue to stand up against hatred and bigotry wherever we see it.”  Since the symbols were discovered at the middle school and the public was subsequently informed by the Summit School District, the Hilltop City community has reacted with shock, sadness and resolve, handing out flyers at the middle school denouncing hate of any kind -- 'No Room For Hate' -- and taping the flyers on school lockers. Yard signs have also begun to spring up around neighborhoods with a similar message.

Summit parent Lisa Stein started both an online signup to let parents know that flyers would be distributed this morning at LCJSMS, and the Facebook group “No Room for Hate,” which is modeled after the Hate Has No Home Here organization. Yesterday, in response to the LCJSMS incident, Rabbi Avi Friedman made a public statement on the Summit Jewish Community page.  

He wrote, “Swastikas? Again?  When I see a red octagon, I stop.  The meaning of that symbol has been ingrained in me for as long as I can remember.  It does not have to have the word “stop” written on it. The symbol is enough to elicit a response.  It is one of many symbols that have that kind of power over me.

Another symbol which immediately elicits a response in me is the swastika – the emblem of Nazi Germany. Without saying a word, the presence of a swastika tells me that I am “other,” that I am hated and that I am in danger. It is not something I read in a book or saw in a movie that causes this response. It is the real-life experiences of family members. Like most other Jews my age, I grew up with relatives who had numbers tattooed on their arms. From an early age, I knew the stories of who got out of Europe when and who didn’t get out.  It was just a part of Jewish life.

So, when I heard – over a week after the fact – that swastikas had been graffitied on the wall of a bathroom in our local middle school, I had a visceral reaction that was out of my control. Now, to be clear, I don’t believe that there are Nazis here in Summit, New Jersey. Further, I don’t believe that our school district in any way condones the use of that symbol. That being said, I was underwhelmed by the response of our educational leaders.

Adolescents are supposed to test the boundaries of what is acceptable behavior and what is not.  That’s their job. The teen or teens who put those swastikas on the wall were experimenting. They wanted to see what kind of response that symbol would elicit. It’s the job of adults to make sure that those adolescents know when they’ve crossed a line.

Having an assembly with 12 components and making the response to the swastikas item #11 on the list is not exactly sending the message that this behavior is unacceptable in our community. And yet, that was the response of our school district. Further, parents were not notified about the assembly."" Grimaldi's message, in full, reads:

""Dear SHS Parents/Guardians, 

Please find the announcement I made this afternoon to all students regarding swastikas found at SHS. Please speak to your student about this issue, and let me know if you have any questions. 

Thank you, 
Stacy Grimaldi 
Principal 

This afternoon I was informed about the presence of several swastikas that were carved into two of the boys' bathroom stalls in the building. We have contacted the Summit Police Department and are working with them to find the perpetrator of these symbols of hatred. These acts of hatred and bigotry will not be tolerated at Summit High School. It is a priority of our school and district to create a safe and accepting learning environment for all students. Any act that violates this commitment will be swiftly and firmly addressed. 
If you know who did this or have any information about the source of this hatred, please see me as soon as possible. In addition, please report any acts of hatred to an administrator or teacher immediately. There is no room for hatred at Summit High School or in the Summit community.

Summit High School

Stacy Grimaldi""

Moments ago, an e-mail from Superintendent of Schools June Chang was sent out to District parents. It reads:

""Dear Parents/Guardians,

It saddens me to have to reach back out to you regarding another act of hatred. This afternoon we were notified of swastikas found in two of the boy’s bathrooms at the Summit High School. The discovery of these drawings came following conversations with students about ensuring our schools are safe places where everyone is welcome and valued. As a result of the conversations, a student reported the finding whereupon additional swastikas in the second bathroom were discovered. As we raise awareness about the power of these symbols and the impact of their meaning, we empower our students to come forward about such incidents and the harm they can inflict.

We feel it imperative that you remain aware of incidents like this as we continue to combat acts of hatred.

As stated in my November 29th letter to parents and guardians, “Acts of hate of any kind in the Summit Public Schools will not be tolerated. We take pride in our continual efforts to make the Summit Public Schools a safe and welcoming place for all of our students and staff. We value our diversity, and are serious about promoting kindness, acceptance, and understanding within our community.”

As was done at the middle school, all students at the high school were addressed, and were informed that hatred will not be tolerated or accepted. The Summit Police were contacted, and have been informed about these additional incidents. The police and school-wide investigation continues. Disciplinary action will be taken against any individual(s) involved in the incident.

I reiterate the importance of addressing this or any act of hatred ‘head-on’. Each of our schools continue to engage in conversations underscoring the importance of confronting hateful incidents, in addition to promoting appropriate behavior and actions that protect and support all of our students. Again, we encourage all Summit Schools families to engage with their children and neighbors in conversations about ending hatred and bigotry and promoting kindness and compassion.

I am pleased to report that excellent conversations about these incidents, and the need to combat hate, occurred today as part of the advisory program at the middle school. Hundreds of signs were hung on the walls and lockers at LCJSMS today stating simply that hate has no place in Summit. I am impressed by the sense of unity and the positive response of the LCJSMS staff and students. I am confident that the students and staff at Summit High School will also unite to stand against this type of behavior.

We continue to work with the Summit Police Department, our guidance counselors, and staff to create an environment that is accepting of ALL students, and will continue to enhance our role in delivering those positive messages to the students and staff of the Summit Public Schools.

Thank you.

Sincerely,

June Chang Superintendent of Schools""",,school administration,letters/statements,"school administration
letters/statements",community members,gathering/protest/vigil/demonstration,"community members
gathering/protest/vigil/demonstration",police/sheriff,other,"police/sheriff
other",school administration,policy/committee/system creation,"school administration
policy/committee/system creation",4,Graffiti,graffiti,"letters/statements, gathering/protest/vigil/demonstration, other, policy/committee/system creation","school administration, community members, police/sheriff, school administration",,FALSE,TRUE,other,FALSE,TRUE,FALSE,None,FALSE,TRUE,police/sheriff,TRUE,TRUE,FALSE,TRUE,TRUE
https://www.cbsnews.com/news/swastika-masks-minnesota-walmart-customers/,12/1/2018,Amherst,MA,Student Newspaper,antisemitic-incident,,,,male genitalia,no,unidentified,off campus party,college,human body,,,,FALSE,,See this statement later issued by president: https://www.amherst.edu/amherst-story/president/statements/node/741180 ,photo taken and circulated via social media,school administration,letters/statements,"school administration
letters/statements",school administration,suspension/denial of access to space,"school administration
suspension/denial of access to space",school administration,victim support,"school administration
victim support",,,"
",3,Incident,antisemitic-incident,"letters/statements, suspension/denial of access to space, victim support","school administration, school administration, school administration",,FALSE,FALSE,no involvement,FALSE,TRUE,FALSE,None,TRUE,FALSE,None,FALSE,FALSE,TRUE,TRUE,TRUE
https://www.pennlive.com/news/2018/12/swastika-discovered-in-off-campus-apartment-building-near-penn-state-harrisburg.html,12/1/2018,Harrisburgh,PA,Student Newspaper,none,,,,,no,unidentified,off campus housing,college,stairwell,,,,FALSE,,"Campus police have referred the case to the Middletown Police Department for further investigation. The campus' office of student affairs is also reaching out to residents of the building to offer support. “This act of antiSemitism is abhorrent, and counter to everything for which Penn State stands,” said Penn State Harrisburg Chancellor John Mason in a written statement. “We must protect against hate and prejudice of any kind, and strive to provide a community that is welcoming to students, faculty and staff from all backgrounds and walks of life.”",,police/sheriff,other,"police/sheriff
other",school administration,victim support,"school administration
victim support",school administration,letters/statements,"school administration
letters/statements",,,"
",3,Other,none,"other, victim support, letters/statements","police/sheriff, school administration, school administration",,FALSE,TRUE,other,FALSE,TRUE,FALSE,None,FALSE,TRUE,police/sheriff,FALSE,FALSE,TRUE,TRUE,TRUE
https://www.nbcsandiego.com/news/local/swastika-graffiti-found-on-home-hours-after-hanukkah-decorations/141892/,12/2/2018,San Diego,CA,Local News,vandalism,,,,,no,paint,home,private property,house,,Jewish Community,,FALSE,,"Seibert's neighbors planned a candlelight vigil in support of the family. They packed the corner sidewalk at Poway and Community roads with chants of, ""No hate, no hate in Poway"" and signs that read, ""Poway united against hate."" See also: https://www.sandiegouniontribune.com/pomerado-news/news/local-news/poway/sd-cm-pow-news-hate-crime-20181203-story.html In response to the incident, approximately 80 residents held a “All for One and One for All” candlelight prayer and song vigil Tuesday night at Poway and Community roads. Passing motorists honked in support for the gathering, attended by members of several religious organizations. A member of Chabad of Poway brought a large menorah, which was lit to celebrate the second day of Hanukkah. In the coming days, she’ll have security cameras positioned in her yard that will stay there year round.",first night of Hannaka; Star of David and other symbols in yard as decorations;  liquid kerosene of sorts also found on car; ,neighbors,gathering/protest/vigil/demonstration,"neighbors
gathering/protest/vigil/demonstration",police/sheriff,other,"police/sheriff
other",homeowner/car owner,other,"homeowner/car owner
other",,,"
",3,Vandalism,vandalism,"gathering/protest/vigil/demonstration, other, other","neighbors, police/sheriff, homeowner/car owner",Jewish Community,FALSE,TRUE,other,FALSE,FALSE,FALSE,None,FALSE,TRUE,police/sheriff,FALSE,TRUE,FALSE,TRUE,TRUE
https://greenpointpost.com/graffiti-swastikas-found-along-mcguinness-boulevard,12/3/2018,Brooklyn,NY,Aggregate Community News Platform,graffiti,,,WP,Star of David,no,paint,street underpass,public space,exterior urban wall,,Non-White Community,,FALSE,,"At the time of Kundin’s finding, however, both swastikas had been crossed out with red paint, with the words “No Hate” etched beside them–presumably done by another person. Kundin, who tweeted the photos of the graffitied signs, said she notified 311 but did not notify police of the findings.",spree: at least three graffiti swastikas,community members,clean up/cover up,"community members
clean up/cover up",community members,other,"community members
other",,,"
",,,"
",2,Graffiti,graffiti,"clean up/cover up, other","community members, community members",Non-White Community,FALSE,FALSE,no involvement,FALSE,FALSE,TRUE,community members,FALSE,TRUE,community members,FALSE,FALSE,FALSE,FALSE,TRUE
https://dailyvoice.com/new-jersey/ridgewood/police-fire/swastika-carved-next-to-star-of-david-in-ridgewood-hs-girls-bathroom-stall/745345/,12/3/2018,Ridgewood,NJ,Local News,graffiti,,,,,no,metal,high school,K-12,bathroom,,,,FALSE,,"“While it seems to follow a copycat pattern of recent instances of swastikas found on the campuses of other schools in our Bergen County area,"" Fishbein said, ""in no way does the repeat nature of this episode at one of our schools diminish the egregious behavior of the person or persons who committed this act, nor the seriousness with which our police and my administration are approaching the investigation and follow-up.""",,school administration,letters/statements,"school administration
letters/statements",police/sheriff,other,"police/sheriff
other",,,"
",,,"
",2,Graffiti,graffiti,"letters/statements, other","school administration, police/sheriff",,FALSE,TRUE,other,FALSE,TRUE,FALSE,None,FALSE,TRUE,police/sheriff,FALSE,FALSE,FALSE,FALSE,TRUE
https://pvsmokesignal.com/anti-semitic-grafitti-discovered-at-george-g-white-school/,12/4/2018,Hillsdale,NJ,Local News,antisemitic-graffiti,,,,,no,pencil,middle school,K-12,bathroom,,,,FALSE,,"According to an email obtained by The Smoke Signal sent by Principal Donald Bergamini to the Hillsdale Schools community on Tuesday, the symbol was drawn in pencil and removed from the bathroom immediately. Once the swastika was discovered, the symbol was photographed, the Hillsdale Police Department was contacted to report the incident as a hate-crime, and the school began conducting its own investigation to track students who visited the bathroom during the school day. In the email Bergamini said he and Assistant Principal Charles Giordano met with all students on Wednesday, Dec. 5, to emphasize the school’s message of “acceptance, kindness for all, and the intolerable nature of symbols that promote hate.”",,school administration,letters/statements,"school administration
letters/statements",school administration,clean up/cover up,"school administration
clean up/cover up",police/sheriff,other,"police/sheriff
other",,,"
",3,Graffiti,graffiti,"letters/statements, clean up/cover up, other","school administration, school administration, police/sheriff",,FALSE,TRUE,other,FALSE,TRUE,TRUE,school administration,FALSE,TRUE,police/sheriff,FALSE,FALSE,FALSE,FALSE,TRUE
https://www.masslive.com/news/2018/12/3_more_acts_of_hate_reported_a.html,12/5/2018,Amherst,MA,Local News,hate-act,,,,,no,unidentified,student housing,college,interior door,,Jewish Community,,FALSE,,"check out student's response here and college response to her response which was reported about all over the media; related to freedom of speech; https://www.nepm.org/post/asked-remove-anti-nazi-sign-umass-student-gets-mixed-message#stream/0 UMass has undertaken a number of actions including installing additional surveillance cameras, increasing security patrols in buildings that have been targeted and increasing the Counseling Center outreach in cultural centers and residence halls.

The university has also held floor and building meetings in residence halls to provide support and awareness and  leadership engages in one-on-one and group meetings with impacted students and communities, according to the website. Last Thursday, about 200 University of Massachusetts students, faculty and staff marched through campus demanding the university do more to address the increasing racism and white supremacy on campus.

The rally was organized by the Graduate Employee Organization, which issued a series of demands and asked participants to sign a petition that put them in writing. Demands included that the UMass Amherst Police Department ""abolish the 'Anonymous Tip Line' that targets people of color."" GEO also called on UMass to sever its relationship with Amherst police, which the union said ""encourages highly punitive University measures against students for any number of nonviolent/minor infractions and has somehow seemingly left racist terrorizers free of any meaningful response from UMass.""

Students marched from the Student Union and to the Southwest residential area to pass Melville dorm, the site of several reports of racist-graffiti this semester. They then gathered outside the Whitmore Administration Building to issue their demands.",swastika drawn on Hannaka sign on student door: ,school administration,other,"school administration
other",school administration,victim support,"school administration
victim support",student group,gathering/protest/vigil/demonstration,"student group
gathering/protest/vigil/demonstration",community members,gathering/protest/vigil/demonstration,"community members
gathering/protest/vigil/demonstration",4,Other,other,"other, victim support, gathering/protest/vigil/demonstration, gathering/protest/vigil/demonstration","school administration, school administration, student group, community members",Jewish Community,FALSE,FALSE,no involvement,FALSE,FALSE,FALSE,None,FALSE,TRUE,school administration,FALSE,TRUE,TRUE,TRUE,FALSE
https://www.nbclosangeles.com/news/graffiti-makes-shooting-threat-at-csu-northridge/142983/,12/5/2018,Los Angeles,CA,Local News,graffiti,,,Mass-Shooting-in-Sierra-Hall-12/12/18,,no,unidentified,academic building,college,bathroom,https://pbs.twimg.com/media/DttX0tcVAAA4XpG?format=jpg&name=900x900,,,FALSE,,"""CSUN is aware of the hateful and offensive graffiti in Sierra Hall. CSUN Police are investigating this use of hateful language and symbols and threat against our community. We are working to remove this offensive graffiti immediately. CSUN condemns this graffiti in the strongest possible terms.""",,school administration,letters/statements,"school administration
letters/statements",,,"
",,,"
",,,"
",1,Graffiti,graffiti,letters/statements,letters/statements,,FALSE,FALSE,no involvement,FALSE,TRUE,FALSE,None,FALSE,FALSE,None,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.wwlp.com/news/local-news/hampshire-county/antisemitic-incident-reported-at-amherst-regional-high-school/,12/7/2018,Amherst,MA,Local News,antisemitic-incident,,,,,no,tape,high school,K-12,human body,,,,FALSE,,"Superintendent Micheal Morris told 22News the staff and students will be undergoing special training to promote a safe and welcoming school environment; also working with Rabbi Benjamin Weiner at the Jewish Community of Amherst for resolutions. “You wonder if this really a deep seeded hatred or a kid with a lack of understanding,” Rabbi Weiner said. “My impression both at UMass and the high school is that the administration is doing everything right to take care of not only the Jewish students but the culture of the broader community.”",student taped swastika to another student's back,school administration,policy/committee/system creation,"school administration
policy/committee/system creation",school administration,letters/statements,"school administration
letters/statements",religious leaders,letters/statements,"religious leaders
letters/statements",,,"
",3,Incident,antisemitic-incident,"policy/committee/system creation, letters/statements, letters/statements","school administration, school administration, religious leaders",,FALSE,FALSE,no involvement,TRUE,TRUE,FALSE,None,FALSE,FALSE,None,TRUE,FALSE,FALSE,TRUE,FALSE
http://www.cambridgeday.com/2018/12/12/threats-to-teacher-of-color-follows-swastika-discovered-at-high-school-district-reports/,12/7/2018,Cambridge,MA,Local News,incidents-of hate-speech,,,,,no,saliva,high school,K-12,stairwell,,,,FALSE,,"emails to school community Superintendent Kenneth Salim sent an email Friday in which he called the swastika “an affront to our values as a community” and said he found it “particularly disheartening” that the incident took place during the festival of Hanukkah “and so soon after the toppling of the menorah on Cambridge Common.”

Salim later called the incident “very troubling from the standpoint of school climate.”","The following Wednesday, Dec. 12, “a handwritten note with offensive language threatening an educator of color” was found at the school, according to a letter from Cambridge Rindge and Latin principal Damon Smith.",school administration,letters/statements,"school administration
letters/statements",,,"
",,,"
",,,"
",1,Incident,other,letters/statements,letters/statements,,FALSE,FALSE,no involvement,FALSE,TRUE,FALSE,None,FALSE,FALSE,None,FALSE,FALSE,FALSE,FALSE,FALSE
https://infoweb.newsbank.com/apps/news/document-view?p=WORLDNEWS&t=pubname%3AMIHB%21Miami%2BHerald%252C%2BThe%2B%2528FL%2529&sort=YMD_date%3AD&maxresults=20&f=advanced&val-base-0=miami%20swastika&fld-base-0=alltext&bln-base-1=and&val-base-1=12/2018&fld-base-1=YMD_date&docref=news/17037BBBDA94E6B0,12/8/2018,Miami,FL,Local News,vandalism,graffiti,,F**K,,no,paint,art gallery,local business,exterior urban wall,,Non-White Community,,FALSE,,"art gallery intends to ""celebrates diversity"" and ""empower marginalized peoples""; owned by black woman; Ferguson said she appreciated the empathy shown to her by police. A Miami Police spokeswoman confirmed that police received a report of vandalism at the gallery and responded to the location about noon. ",,police/sheriff,other,"police/sheriff
other",,,"
",,,"
",,,"
",1,Vandalism,vandalism,other,other,Non-White Community,FALSE,TRUE,other,FALSE,FALSE,FALSE,None,FALSE,TRUE,police/sheriff,FALSE,FALSE,FALSE,FALSE,TRUE
https://www.lohud.com/story/news/local/westchester/2018/12/10/nazi-posters-found-suny-purchase-college-harrison/2267409002/,12/9/2018,Harrison,NY,Aggregate Community News Platform,Nazi-themed-posters,,,“Don’t-be-Stupid-Be-a-Smarty!-Come-and-Join-the-Nazi-Party!”,Hitler,yes,ink,college campus,college,poster,,,,FALSE,white male,"The posters apparently had images of Hitler, as well as a swastika, Purchase spokeswoman Betsy Aldredge said.

""That this hateful act took place on the last night of Hanukkah when our Jewish community members were celebrating the survival of their religion, makes it even more reprehensible,"" Dennis Craig, Purchase's officer in charge and vice president for student affairs and enrollment management, said in a statement. ""Please know that these posters, and any message of antiSemitism and intolerance, go against our core values of diversity, acceptance and understanding."" Gov. Andrew Cuomo said in a statement Monday that he was ""disgusted"" by the posters, and that the state police hate-crimes Unit is also investigating.

""Those behind this noxious act should know that these flyers, far from inciting fear, will only harden our resolve to combat hate in all its forms,"" he said. ""We will not cower in the face of hate. While they spread fear, we will spread love.""Several other political figures also condemned what happened. ""It is with the same resolve and courage in which the Jews prevailed that we today must confront the disturbing rise of antiSemitism at home and abroad,"" U.S. Rep. Nita Lowey said in a statement. ""Only by working together will we root out hatred and bigotry in all its forms."" Assemblyman David Buchwald said, ""The last night of Hanukkah should be a time for family and celebration, but sadly someone saw this night as an opportunity to spread a message of hatred and intolerance. I’ve been in contact with SUNY Purchase officials and am pleased that University Police are apparently making progress in their investigation."" The college said its counseling center is offering support,","Gunnar Hassard, 18, was arraigned in Harrison Town Court on a felony charge of first-degree aggravated harassment, according to the district attorney's office.

Hassard is accused of posting multiple flyers on the campus “frequented and utilized by members of the Jewish community…causing alarm, fear and annoyance to the members of the campus community during the Jewish holiday of Hanukkah,” the felony complaint says. Here is article saying that posters are matter of freedom of expression: https://www.nydailynews.com/opinion/ny-oped-sorry-swastikas-are-not-illegal-20181218-story.html",school administration,letters/statements,"school administration
letters/statements",representative/senator,letters/statements,"representative/senator
letters/statements",representative/senator,letters/statements,"representative/senator
letters/statements",school administration,victim support,"school administration
victim support",4,Other,other,"letters/statements, letters/statements, letters/statements, victim support","school administration, representative/senator, representative/senator, school administration",,FALSE,FALSE,no involvement,FALSE,TRUE,FALSE,None,FALSE,FALSE,None,FALSE,FALSE,TRUE,TRUE,FALSE
https://infoweb.newsbank.com/apps/news/document-view?p=WORLDNEWS&t=pubname%3ASCBB%21Sacramento%2BBee%252C%2BThe%2B%2528CA%2529&sort=YMD_date%3AD&maxresults=20&f=advanced&val-base-0=swastikas%20middle%20school&fld-base-0=alltext&docref=news/17076E23AC4D8998,12/15/2018,Elk Grove,CA,Local News,none,,,,,no,concrete,middle school,K-12,school yard,https://www.sacbee.com/latest-news/kavdzk/picture223289870/alternates/LANDSCAPE_1140/Swastikas-found-etched-i.jpg,,,FALSE,,"Wall assured Nguyen they would have maintenance take care of it, but when Nguyen returned to the school Saturday, the swastikas were still there, he said. EGUSD Public Information Officer Xanthi Pinkerton told The Bee that she traveled to the school to verify the account, and she confirmed with Wall that the swastikas were there. Pinkerton said they will be removed “immediately” and that the district takes incidents like this seriously.

“We’re aware of it, and we will immediately remove it and address it,” Pinkerton said. She said that the school was unaware of the problem until last week.","etched in the cement: ""at least two swastikas""",school administration,clean up/cover up,"school administration
clean up/cover up",,,"
",,,"
",,,"
",1,Other,none,clean up/cover up,clean up/cover up,,FALSE,FALSE,no involvement,FALSE,FALSE,TRUE,school administration,FALSE,FALSE,None,FALSE,FALSE,FALSE,FALSE,TRUE
https://www.cleveland19.com/2018/12/19/kent-state-investigating-swastika-feces-found-campus-building/,12/16/2018,Kent,OH,Local News,vandalism,,,,,no,feces,academic building,college,window,,,,FALSE,,police involvement,,police/sheriff,other,"police/sheriff
other",school administration,clean up/cover up,"school administration
clean up/cover up",,,"
",,,"
",2,Vandalism,vandalism,"other, clean up/cover up","police/sheriff, school administration",,FALSE,TRUE,other,FALSE,FALSE,TRUE,school administration,FALSE,TRUE,police/sheriff,FALSE,FALSE,FALSE,FALSE,TRUE
